developer_id,event_time,activity_type,language,duration_minutes
D065,2026-07-21 23:13:00,terminal,TypeScript,16
D048,2026-07-21 23:13:00,file_edit,Java,33
D005,2026-07-21 23:14:00,coding,Python,36
D050,2026-07-21 23:14:00,coding,Java,13
D062,2026-07-21 23:14:00,coding,TypeScript,18
D091,2026-07-21 23:14:00,debugging,TypeScript,5
D005,2026-07-21 23:15:00,terminal,Python,43
D037,2026-07-21 23:15:00,coding,Python,10
D021,2026-07-21 23:15:00,terminal,SQL,31
D095,2026-07-21 23:16:00,coding,Other,64
D073,2026-07-21 23:16:00,idle,Python,60
D026,2026-07-21 23:17:00,coding,JavaScript,67
D033,2026-07-21 23:17:00,coding,SQL,41
D048,2026-07-21 23:18:00,debugging,Python,23
D071,2026-07-21 23:18:00,idle,Java,42
D078,2026-07-21 23:19:00,coding,Python,46
D006,2026-07-21 23:20:00,debugging,SQL,11
D075,2026-07-21 23:20:00,debugging,JavaScript,56
D065,2026-07-21 23:20:00,coding,Python,28
D006,2026-07-21 23:20:00,coding,Other,60
D083,2026-07-21 23:21:00,file_edit,JavaScript,6
D061,2026-07-21 23:21:00,coding,Java,5
D048,2026-07-21 23:21:00,coding,TypeScript,26
D068,2026-07-21 23:22:00,coding,Other,30
D063,2026-07-21 23:22:00,coding,JavaScript,10
D016,2026-07-21 23:23:00,file_edit,Python,6
D023,2026-07-21 23:23:00,coding,Java,61
D050,2026-07-21 23:23:00,coding,Python,53
D023,2026-07-21 23:24:00,debugging,Java,85
D057,2026-07-21 23:24:00,debugging,Python,53
D045,2026-07-21 23:24:00,file_edit,TypeScript,14
D094,2026-07-21 23:24:00,coding,SQL,32
D062,2026-07-21 23:26:00,coding,SQL,7
D062,2026-07-21 23:27:00,coding,TypeScript,77
D039,2026-07-21 23:28:00,coding,SQL,56
D054,2026-07-21 23:28:00,debugging,Python,88
D096,2026-07-21 23:28:00,coding,Python,24
D046,2026-07-21 23:28:00,file_edit,TypeScript,83
D058,2026-07-21 23:29:00,coding,Other,34
D033,2026-07-21 23:29:00,debugging,SQL,17
D071,2026-07-21 23:29:00,coding,SQL,86
D064,2026-07-21 23:29:00,debugging,JavaScript,2
D056,2026-07-21 23:31:00,coding,Java,25
D065,2026-07-21 23:31:00,idle,Other,72
D084,2026-07-21 23:33:00,debugging,Python,46
D024,2026-07-21 23:33:00,terminal,Other,9
D091,2026-07-21 23:33:00,coding,SQL,23
D046,2026-07-21 23:33:00,coding,Java,37
D046,2026-07-21 23:34:00,file_edit,Java,76
D031,2026-07-21 23:35:00,coding,Other,63
D014,2026-07-21 23:35:00,terminal,Java,24
D086,2026-07-21 23:35:00,coding,Java,22
D093,2026-07-21 23:36:00,coding,JavaScript,24
D026,2026-07-21 23:36:00,file_edit,SQL,74
D011,2026-07-21 23:36:00,file_edit,Python,38
D092,2026-07-21 23:37:00,file_edit,Java,41
D081,2026-07-21 23:38:00,debugging,JavaScript,43
D025,2026-07-21 23:38:00,debugging,JavaScript,82
D064,2026-07-21 23:38:00,file_edit,SQL,82
D088,2026-07-21 23:39:00,debugging,Other,7
D082,2026-07-21 23:39:00,coding,TypeScript,64
D093,2026-07-21 23:39:00,terminal,SQL,52
D088,2026-07-21 23:40:00,debugging,Python,28
D009,2026-07-21 23:41:00,coding,TypeScript,71
D094,2026-07-21 23:41:00,coding,Other,71
D080,2026-07-21 23:42:00,coding,Other,61
D096,2026-07-21 23:42:00,coding,SQL,28
D080,2026-07-21 23:43:00,file_edit,Java,59
D008,2026-07-21 23:43:00,coding,SQL,62
D071,2026-07-21 23:43:00,debugging,JavaScript,40
D032,2026-07-21 23:43:00,coding,Java,88
D032,2026-07-21 23:44:00,terminal,JavaScript,87
D052,2026-07-21 23:44:00,coding,JavaScript,15
D063,2026-07-21 23:46:00,coding,Other,64
D073,2026-07-21 23:47:00,file_edit,JavaScript,40
D056,2026-07-21 23:47:00,debugging,SQL,42
D069,2026-07-21 23:48:00,idle,Java,13
D012,2026-07-21 23:49:00,debugging,JavaScript,37
D028,2026-07-21 23:49:00,debugging,Other,63
D048,2026-07-21 23:49:00,coding,Java,29
D090,2026-07-21 23:49:00,file_edit,Python,65
D068,2026-07-21 23:50:00,coding,Python,58
D032,2026-07-21 23:50:00,coding,SQL,78
D025,2026-07-21 23:51:00,file_edit,Python,10
D081,2026-07-21 23:51:00,file_edit,Python,65
D033,2026-07-21 23:51:00,coding,Other,40
D086,2026-07-21 23:51:00,coding,SQL,11
D073,2026-07-21 23:53:00,file_edit,Python,11
D066,2026-07-21 23:53:00,coding,JavaScript,73
D083,2026-07-21 23:53:00,coding,JavaScript,2
D005,2026-07-21 23:54:00,coding,JavaScript,45
D019,2026-07-21 23:55:00,terminal,TypeScript,49
D088,2026-07-21 23:55:00,coding,TypeScript,90
D025,2026-07-21 23:58:00,coding,TypeScript,18
D077,2026-07-21 23:58:00,file_edit,TypeScript,13
D077,2026-07-21 23:58:00,coding,SQL,46
D035,2026-07-21 23:59:00,file_edit,Other,15
D085,2026-07-21 23:59:00,coding,Python,6
D046,2026-07-21 23:59:00,coding,Java,1
D092,2026-07-21 23:59:00,coding,JavaScript,22
D066,2026-07-22 00:00:00,coding,Other,1
D023,2026-07-22 00:00:00,coding,Java,41
D087,2026-07-22 00:00:00,debugging,TypeScript,61
D042,2026-07-22 00:00:00,file_edit,JavaScript,45
D088,2026-07-22 00:01:00,idle,JavaScript,61
D080,2026-07-22 00:02:00,coding,Other,68
D070,2026-07-22 00:02:00,coding,JavaScript,90
D074,2026-07-22 00:03:00,coding,JavaScript,19
D085,2026-07-22 00:04:00,coding,TypeScript,53
D014,2026-07-22 00:04:00,debugging,Python,89
D014,2026-07-22 00:05:00,debugging,TypeScript,64
D094,2026-07-22 00:06:00,file_edit,TypeScript,70
D096,2026-07-22 00:06:00,coding,TypeScript,68
D063,2026-07-22 00:06:00,coding,Other,54
D086,2026-07-22 00:06:00,terminal,JavaScript,59
D050,2026-07-22 00:07:00,file_edit,Python,9
D090,2026-07-22 00:07:00,file_edit,Python,40
D053,2026-07-22 00:08:00,idle,TypeScript,59
D098,2026-07-22 00:09:00,terminal,JavaScript,27
D002,2026-07-22 00:10:00,file_edit,JavaScript,90
D099,2026-07-22 00:10:00,coding,SQL,32
D074,2026-07-22 00:10:00,terminal,Other,29
D064,2026-07-22 00:10:00,terminal,Other,22
D025,2026-07-22 00:10:00,debugging,Other,55
D057,2026-07-22 00:11:00,idle,Other,89
D009,2026-07-22 00:11:00,idle,TypeScript,48
D087,2026-07-22 00:12:00,terminal,Other,76
D054,2026-07-22 00:12:00,coding,TypeScript,55
D076,2026-07-22 00:12:00,idle,SQL,36
D005,2026-07-22 00:13:00,coding,JavaScript,68
D083,2026-07-22 00:13:00,file_edit,JavaScript,8
D006,2026-07-22 00:13:00,coding,Java,17
D079,2026-07-22 00:13:00,coding,Java,36
D089,2026-07-22 00:14:00,terminal,SQL,49
D006,2026-07-22 00:14:00,debugging,TypeScript,28
D043,2026-07-22 00:14:00,coding,SQL,65
D027,2026-07-22 00:14:00,coding,TypeScript,22
D055,2026-07-22 00:15:00,debugging,Other,40
D022,2026-07-22 00:15:00,coding,Python,52
D030,2026-07-22 00:15:00,idle,Other,28
D024,2026-07-22 00:16:00,terminal,Other,62
D020,2026-07-22 00:16:00,terminal,TypeScript,12
D039,2026-07-22 00:17:00,coding,JavaScript,29
D036,2026-07-22 00:17:00,debugging,SQL,7
D075,2026-07-22 00:18:00,terminal,Python,28
D073,2026-07-22 00:18:00,terminal,TypeScript,86
D022,2026-07-22 00:19:00,terminal,SQL,41
D037,2026-07-22 00:19:00,coding,Java,37
D088,2026-07-22 00:19:00,coding,Python,4
D047,2026-07-22 00:19:00,debugging,SQL,19
D053,2026-07-22 00:19:00,debugging,Python,51
D020,2026-07-22 00:20:00,coding,Other,73
D092,2026-07-22 00:21:00,file_edit,SQL,13
D035,2026-07-22 00:22:00,debugging,Java,78
D027,2026-07-22 00:22:00,coding,Python,66
D068,2026-07-22 00:23:00,coding,Python,28
D082,2026-07-22 00:23:00,coding,Java,1
D054,2026-07-22 00:23:00,terminal,Python,1
D047,2026-07-22 00:24:00,file_edit,Other,50
D054,2026-07-22 00:25:00,coding,Other,56
D005,2026-07-22 00:25:00,coding,Java,74
D097,2026-07-22 00:25:00,file_edit,JavaScript,26
D071,2026-07-22 00:26:00,coding,Java,66
D098,2026-07-22 00:26:00,debugging,Python,55
D020,2026-07-22 00:27:00,coding,Java,56
D025,2026-07-22 00:27:00,debugging,Other,50
D067,2026-07-22 00:27:00,coding,Python,61
D088,2026-07-22 00:28:00,coding,Python,71
D054,2026-07-22 00:28:00,file_edit,Python,11
D100,2026-07-22 00:31:00,coding,TypeScript,59
D063,2026-07-22 00:31:00,coding,Java,85
D053,2026-07-22 00:32:00,idle,JavaScript,72
D049,2026-07-22 00:33:00,coding,SQL,70
D050,2026-07-22 00:34:00,coding,TypeScript,43
D094,2026-07-22 00:34:00,coding,Other,69
D099,2026-07-22 00:34:00,terminal,SQL,14
D062,2026-07-22 00:34:00,coding,TypeScript,4
D055,2026-07-22 00:35:00,debugging,JavaScript,46
D023,2026-07-22 00:35:00,debugging,JavaScript,59
D029,2026-07-22 00:36:00,coding,Other,5
D004,2026-07-22 00:36:00,idle,Python,21
D048,2026-07-22 00:37:00,coding,Python,34
D077,2026-07-22 00:38:00,file_edit,Java,40
D013,2026-07-22 00:39:00,debugging,Other,12
D063,2026-07-22 00:39:00,coding,SQL,23
D019,2026-07-22 00:39:00,file_edit,Java,2
D071,2026-07-22 00:40:00,terminal,Other,13
D090,2026-07-22 00:40:00,coding,Python,13
D031,2026-07-22 00:40:00,coding,JavaScript,61
D046,2026-07-22 00:41:00,coding,Java,88
D082,2026-07-22 00:41:00,file_edit,TypeScript,12
D098,2026-07-22 00:41:00,coding,TypeScript,48
D003,2026-07-22 00:41:00,debugging,SQL,58
D043,2026-07-22 00:41:00,coding,TypeScript,54
D011,2026-07-22 00:42:00,coding,Java,58
D071,2026-07-22 00:42:00,file_edit,JavaScript,13
D047,2026-07-22 00:42:00,coding,JavaScript,2
D051,2026-07-22 00:43:00,coding,JavaScript,9
D053,2026-07-22 00:43:00,coding,Other,67
D052,2026-07-22 00:43:00,coding,Java,21
D042,2026-07-22 00:44:00,debugging,SQL,13
D059,2026-07-22 00:44:00,coding,Other,38
D034,2026-07-22 00:44:00,idle,Other,6
D064,2026-07-22 00:44:00,terminal,JavaScript,2
D063,2026-07-22 00:45:00,idle,TypeScript,70
D021,2026-07-22 00:46:00,coding,Java,64
D012,2026-07-22 00:47:00,file_edit,Java,51
D090,2026-07-22 00:48:00,coding,JavaScript,28
D081,2026-07-22 00:48:00,coding,TypeScript,87
D010,2026-07-22 00:50:00,coding,Python,23
D097,2026-07-22 00:51:00,coding,Python,59
D054,2026-07-22 00:51:00,coding,Python,82
D015,2026-07-22 00:51:00,debugging,Python,78
D083,2026-07-22 00:51:00,terminal,JavaScript,87
D033,2026-07-22 00:52:00,terminal,TypeScript,8
D079,2026-07-22 00:52:00,coding,SQL,33
D063,2026-07-22 00:52:00,coding,TypeScript,49
D072,2026-07-22 00:52:00,coding,TypeScript,22
D019,2026-07-22 00:53:00,coding,Other,21
D063,2026-07-22 00:53:00,coding,SQL,21
D004,2026-07-22 00:53:00,coding,SQL,50
D023,2026-07-22 00:54:00,coding,Java,87
D055,2026-07-22 00:54:00,coding,TypeScript,78
D002,2026-07-22 00:54:00,coding,SQL,76
D091,2026-07-22 00:54:00,coding,Other,10
D098,2026-07-22 00:55:00,coding,Python,73
D002,2026-07-22 00:56:00,coding,Python,43
D012,2026-07-22 00:56:00,coding,Python,39
D056,2026-07-22 00:57:00,terminal,Python,81
D081,2026-07-22 00:57:00,coding,Python,37
D063,2026-07-22 00:58:00,coding,JavaScript,42
D018,2026-07-22 00:58:00,coding,TypeScript,71
D010,2026-07-22 00:58:00,coding,SQL,8
D060,2026-07-22 00:58:00,coding,JavaScript,24
D055,2026-07-22 00:59:00,debugging,SQL,52
D032,2026-07-22 00:59:00,file_edit,Python,19
D010,2026-07-22 01:00:00,coding,SQL,14
D010,2026-07-22 01:00:00,file_edit,Python,74
D027,2026-07-22 01:00:00,coding,Python,5
D015,2026-07-22 01:00:00,debugging,TypeScript,74
D078,2026-07-22 01:01:00,file_edit,Python,9
D074,2026-07-22 01:02:00,coding,SQL,63
D097,2026-07-22 01:02:00,coding,SQL,48
D098,2026-07-22 01:02:00,terminal,Python,85
D078,2026-07-22 01:03:00,idle,Python,34
D041,2026-07-22 01:03:00,coding,JavaScript,58
D015,2026-07-22 01:03:00,file_edit,Python,15
D008,2026-07-22 01:04:00,coding,JavaScript,76
D081,2026-07-22 01:04:00,coding,Other,71
D021,2026-07-22 01:04:00,coding,Python,23
D038,2026-07-22 01:05:00,coding,Other,82
D082,2026-07-22 01:06:00,coding,TypeScript,20
D078,2026-07-22 01:06:00,terminal,JavaScript,22
D006,2026-07-22 01:06:00,terminal,Java,84
D083,2026-07-22 01:07:00,coding,Python,57
D060,2026-07-22 01:08:00,coding,SQL,33
D095,2026-07-22 01:09:00,debugging,SQL,84
D099,2026-07-22 01:10:00,coding,TypeScript,5
D051,2026-07-22 01:10:00,coding,Java,19
D084,2026-07-22 01:11:00,file_edit,SQL,87
D069,2026-07-22 01:12:00,coding,Other,41
D042,2026-07-22 01:13:00,debugging,SQL,65
D061,2026-07-22 01:13:00,debugging,Other,32
D050,2026-07-22 01:13:00,coding,TypeScript,33
D097,2026-07-22 01:14:00,coding,Python,69
D023,2026-07-22 01:14:00,coding,Python,11
D046,2026-07-22 01:14:00,coding,Python,49
D030,2026-07-22 01:15:00,coding,Python,32
D097,2026-07-22 01:15:00,coding,Other,82
D092,2026-07-22 01:16:00,file_edit,JavaScript,52
D065,2026-07-22 01:16:00,file_edit,JavaScript,18
D016,2026-07-22 01:17:00,coding,Java,37
D093,2026-07-22 01:18:00,coding,Python,81
D013,2026-07-22 01:18:00,debugging,Other,58
D086,2026-07-22 01:19:00,coding,Java,59
D058,2026-07-22 01:19:00,coding,Java,50
D052,2026-07-22 01:19:00,coding,Java,81
D067,2026-07-22 01:19:00,terminal,JavaScript,44
D015,2026-07-22 01:20:00,coding,TypeScript,39
D058,2026-07-22 01:20:00,debugging,Java,83
D027,2026-07-22 01:21:00,coding,JavaScript,64
D008,2026-07-22 01:21:00,coding,JavaScript,48
D073,2026-07-22 01:22:00,file_edit,TypeScript,5
D006,2026-07-22 01:23:00,coding,TypeScript,33
D016,2026-07-22 01:23:00,debugging,Java,63
D021,2026-07-22 01:24:00,coding,Java,43
D013,2026-07-22 01:24:00,coding,Python,14
D089,2026-07-22 01:26:00,coding,Python,49
D007,2026-07-22 01:26:00,debugging,Java,36
D012,2026-07-22 01:28:00,coding,Java,21
D059,2026-07-22 01:28:00,file_edit,TypeScript,40
D066,2026-07-22 01:29:00,idle,Python,79
D097,2026-07-22 01:29:00,idle,Java,64
D003,2026-07-22 01:29:00,coding,Java,85
D043,2026-07-22 01:29:00,coding,Java,81
D053,2026-07-22 01:29:00,coding,TypeScript,37
D011,2026-07-22 01:30:00,file_edit,TypeScript,19
D007,2026-07-22 01:30:00,debugging,Other,59
D022,2026-07-22 01:30:00,file_edit,SQL,71
D004,2026-07-22 01:30:00,file_edit,Java,19
D050,2026-07-22 01:30:00,idle,JavaScript,38
D046,2026-07-22 01:31:00,file_edit,SQL,72
D056,2026-07-22 01:31:00,coding,Other,22
D073,2026-07-22 01:31:00,coding,SQL,3
D090,2026-07-22 01:31:00,coding,TypeScript,62
D072,2026-07-22 01:33:00,file_edit,SQL,54
D055,2026-07-22 01:34:00,debugging,SQL,36
D094,2026-07-22 01:35:00,file_edit,JavaScript,13
D065,2026-07-22 01:36:00,file_edit,JavaScript,29
D069,2026-07-22 01:36:00,coding,TypeScript,53
D036,2026-07-22 01:37:00,debugging,TypeScript,6
D069,2026-07-22 01:37:00,debugging,JavaScript,89
D057,2026-07-22 01:37:00,coding,Python,66
D044,2026-07-22 01:38:00,file_edit,Other,55
D065,2026-07-22 01:38:00,coding,JavaScript,19
D001,2026-07-22 01:38:00,coding,Java,31
D067,2026-07-22 01:39:00,file_edit,JavaScript,37
D027,2026-07-22 01:39:00,coding,TypeScript,59
D085,2026-07-22 01:39:00,terminal,JavaScript,79
D049,2026-07-22 01:39:00,coding,TypeScript,48
D044,2026-07-22 01:39:00,coding,JavaScript,82
D036,2026-07-22 01:40:00,file_edit,Other,63
D088,2026-07-22 01:40:00,terminal,JavaScript,7
D077,2026-07-22 01:41:00,terminal,JavaScript,38
D004,2026-07-22 01:41:00,terminal,Other,56
D009,2026-07-22 01:41:00,coding,Java,86
D022,2026-07-22 01:42:00,coding,Python,1
D057,2026-07-22 01:42:00,idle,TypeScript,58
D047,2026-07-22 01:43:00,file_edit,SQL,49
D019,2026-07-22 01:43:00,terminal,Java,67
D077,2026-07-22 01:43:00,coding,JavaScript,81
D048,2026-07-22 01:44:00,coding,JavaScript,40
D074,2026-07-22 01:44:00,coding,JavaScript,66
D027,2026-07-22 01:44:00,idle,Java,21
D007,2026-07-22 01:44:00,debugging,SQL,6
D039,2026-07-22 01:45:00,coding,JavaScript,25
D088,2026-07-22 01:45:00,coding,TypeScript,26
D041,2026-07-22 01:46:00,coding,TypeScript,77
D099,2026-07-22 01:46:00,debugging,JavaScript,13
D041,2026-07-22 01:46:00,coding,TypeScript,18
D098,2026-07-22 01:46:00,coding,TypeScript,22
D029,2026-07-22 01:46:00,terminal,Other,62
D069,2026-07-22 01:47:00,coding,TypeScript,20
D068,2026-07-22 01:47:00,idle,Python,35
D021,2026-07-22 01:47:00,terminal,JavaScript,33
D059,2026-07-22 01:47:00,file_edit,Python,70
D006,2026-07-22 01:48:00,debugging,Python,84
D006,2026-07-22 01:48:00,debugging,JavaScript,87
D064,2026-07-22 01:48:00,coding,Other,90
D027,2026-07-22 01:49:00,file_edit,Java,54
D026,2026-07-22 01:49:00,idle,SQL,26
D069,2026-07-22 01:49:00,file_edit,Python,49
D005,2026-07-22 01:50:00,debugging,Java,39
D048,2026-07-22 01:50:00,coding,SQL,64
D022,2026-07-22 01:50:00,debugging,TypeScript,40
D018,2026-07-22 01:50:00,coding,Other,70
D083,2026-07-22 01:51:00,file_edit,SQL,32
D083,2026-07-22 01:52:00,file_edit,JavaScript,15
D043,2026-07-22 01:52:00,coding,Other,38
D084,2026-07-22 01:52:00,terminal,Java,48
D014,2026-07-22 01:52:00,coding,Java,75
D092,2026-07-22 01:52:00,coding,Python,68
D057,2026-07-22 01:54:00,debugging,Java,79
D025,2026-07-22 01:54:00,coding,SQL,64
D059,2026-07-22 01:54:00,terminal,TypeScript,49
D088,2026-07-22 01:55:00,coding,Java,66
D036,2026-07-22 01:55:00,file_edit,JavaScript,2
D059,2026-07-22 01:56:00,debugging,SQL,32
D055,2026-07-22 01:58:00,debugging,Java,73
D065,2026-07-22 01:58:00,file_edit,TypeScript,9
D055,2026-07-22 01:58:00,terminal,Python,32
D100,2026-07-22 01:58:00,debugging,Java,51
D013,2026-07-22 01:59:00,coding,Python,17
D064,2026-07-22 01:59:00,file_edit,SQL,85
D079,2026-07-22 02:01:00,coding,TypeScript,13
D069,2026-07-22 02:02:00,debugging,JavaScript,30
D086,2026-07-22 02:02:00,coding,JavaScript,82
D009,2026-07-22 02:03:00,debugging,TypeScript,56
D099,2026-07-22 02:03:00,coding,Java,59
D046,2026-07-22 02:04:00,idle,JavaScript,48
D052,2026-07-22 02:04:00,coding,TypeScript,39
D037,2026-07-22 02:06:00,idle,JavaScript,31
D072,2026-07-22 02:06:00,coding,TypeScript,77
D006,2026-07-22 02:06:00,debugging,JavaScript,51
D062,2026-07-22 02:06:00,terminal,Other,22
D053,2026-07-22 02:07:00,file_edit,JavaScript,21
D069,2026-07-22 02:07:00,coding,Python,2
D062,2026-07-22 02:08:00,terminal,TypeScript,31
D029,2026-07-22 02:08:00,coding,SQL,82
D026,2026-07-22 02:08:00,coding,JavaScript,78
D073,2026-07-22 02:09:00,terminal,Java,84
D070,2026-07-22 02:09:00,coding,Python,81
D042,2026-07-22 02:10:00,coding,Other,76
D093,2026-07-22 02:10:00,file_edit,Python,3
D035,2026-07-22 02:10:00,debugging,JavaScript,25
D039,2026-07-22 02:11:00,coding,Java,75
D001,2026-07-22 02:11:00,coding,JavaScript,48
D024,2026-07-22 02:12:00,idle,Python,11
D090,2026-07-22 02:12:00,debugging,TypeScript,39
D078,2026-07-22 02:13:00,file_edit,SQL,8
D050,2026-07-22 02:13:00,coding,TypeScript,53
D067,2026-07-22 02:13:00,file_edit,Java,16
D032,2026-07-22 02:13:00,coding,Java,80
D022,2026-07-22 02:14:00,debugging,SQL,33
D023,2026-07-22 02:14:00,coding,TypeScript,2
D059,2026-07-22 02:15:00,idle,JavaScript,6
D063,2026-07-22 02:15:00,coding,Java,8
D072,2026-07-22 02:15:00,terminal,JavaScript,15
D055,2026-07-22 02:16:00,idle,TypeScript,87
D065,2026-07-22 02:16:00,coding,TypeScript,66
D018,2026-07-22 02:16:00,coding,JavaScript,4
D093,2026-07-22 02:17:00,coding,JavaScript,20
D004,2026-07-22 02:18:00,coding,TypeScript,89
D069,2026-07-22 02:18:00,coding,Other,76
D004,2026-07-22 02:19:00,file_edit,Python,51
D058,2026-07-22 02:19:00,debugging,Other,64
D097,2026-07-22 02:19:00,coding,SQL,79
D044,2026-07-22 02:19:00,terminal,JavaScript,16
D027,2026-07-22 02:20:00,debugging,Java,72
D037,2026-07-22 02:20:00,coding,TypeScript,81
D078,2026-07-22 02:20:00,coding,Java,83
D005,2026-07-22 02:21:00,coding,Java,9
D031,2026-07-22 02:21:00,coding,Other,76
D037,2026-07-22 02:21:00,coding,Other,9
D038,2026-07-22 02:21:00,coding,Other,74
D086,2026-07-22 02:22:00,coding,Python,14
D053,2026-07-22 02:22:00,debugging,SQL,72
D002,2026-07-22 02:23:00,file_edit,TypeScript,6
D017,2026-07-22 02:23:00,file_edit,Java,13
D042,2026-07-22 02:24:00,coding,JavaScript,25
D094,2026-07-22 02:24:00,debugging,SQL,12
D070,2026-07-22 02:24:00,coding,JavaScript,58
D055,2026-07-22 02:25:00,coding,SQL,12
D070,2026-07-22 02:25:00,coding,SQL,82
D006,2026-07-22 02:25:00,coding,Java,88
D082,2026-07-22 02:25:00,coding,SQL,40
D071,2026-07-22 02:26:00,terminal,TypeScript,83
D087,2026-07-22 02:27:00,coding,SQL,57
D078,2026-07-22 02:28:00,coding,Python,34
D065,2026-07-22 02:28:00,coding,Other,28
D094,2026-07-22 02:28:00,debugging,JavaScript,67
D052,2026-07-22 02:28:00,coding,Other,15
D071,2026-07-22 02:28:00,coding,Java,49
D100,2026-07-22 02:30:00,idle,Python,89
D019,2026-07-22 02:30:00,coding,Other,83
D003,2026-07-22 02:30:00,debugging,JavaScript,24
D076,2026-07-22 02:30:00,file_edit,JavaScript,27
D070,2026-07-22 02:31:00,coding,JavaScript,53
D082,2026-07-22 02:32:00,coding,Java,6
D031,2026-07-22 02:34:00,terminal,TypeScript,15
D090,2026-07-22 02:34:00,coding,SQL,17
D086,2026-07-22 02:34:00,debugging,TypeScript,12
D082,2026-07-22 02:34:00,debugging,Python,3
D066,2026-07-22 02:35:00,terminal,Python,63
D071,2026-07-22 02:36:00,coding,Java,11
D078,2026-07-22 02:37:00,debugging,Other,33
D100,2026-07-22 02:38:00,debugging,JavaScript,53
D039,2026-07-22 02:40:00,coding,Python,26
D033,2026-07-22 02:41:00,coding,Java,77
D073,2026-07-22 02:41:00,coding,Java,32
D086,2026-07-22 02:41:00,debugging,JavaScript,35
D042,2026-07-22 02:42:00,coding,Python,9
D056,2026-07-22 02:42:00,file_edit,Java,89
D091,2026-07-22 02:43:00,coding,SQL,81
D053,2026-07-22 02:44:00,file_edit,Python,44
D048,2026-07-22 02:44:00,coding,JavaScript,53
D076,2026-07-22 02:44:00,terminal,TypeScript,77
D048,2026-07-22 02:45:00,coding,Other,82
D064,2026-07-22 02:45:00,coding,JavaScript,83
D049,2026-07-22 02:45:00,coding,SQL,59
D021,2026-07-22 02:46:00,idle,Other,73
D098,2026-07-22 02:47:00,coding,SQL,64
D076,2026-07-22 02:47:00,terminal,Java,46
D079,2026-07-22 02:48:00,terminal,Java,29
D058,2026-07-22 02:48:00,coding,SQL,58
D075,2026-07-22 02:48:00,coding,Python,66
D049,2026-07-22 02:48:00,terminal,Java,75
D020,2026-07-22 02:49:00,idle,TypeScript,3
D088,2026-07-22 02:49:00,coding,JavaScript,33
D092,2026-07-22 02:49:00,file_edit,Other,20
D088,2026-07-22 02:49:00,file_edit,JavaScript,29
D099,2026-07-22 02:50:00,idle,JavaScript,17
D094,2026-07-22 02:50:00,coding,SQL,16
D063,2026-07-22 02:51:00,debugging,Java,69
D028,2026-07-22 02:51:00,terminal,TypeScript,40
D064,2026-07-22 02:52:00,coding,Other,54
D045,2026-07-22 02:52:00,coding,SQL,73
D051,2026-07-22 02:53:00,file_edit,Python,44
D037,2026-07-22 02:53:00,coding,Python,39
D083,2026-07-22 02:53:00,file_edit,Java,18
D022,2026-07-22 02:53:00,file_edit,SQL,79
D061,2026-07-22 02:54:00,coding,Other,28
D020,2026-07-22 02:55:00,coding,Other,51
D042,2026-07-22 02:55:00,file_edit,Python,66
D084,2026-07-22 02:56:00,file_edit,Other,5
D038,2026-07-22 02:56:00,file_edit,Other,57
